source,source_value,row_count,row_share,scheme,version,mapping_kind,codes,match_type,confidence,notes,source_field,query_text,branch_codes,branch_titles,suggested_kind,suggested_codes,candidate_codes,candidate_titles,candidate_scores,retrieval_score,suggestion_source,review_status
fsq,[Health and Medicine > Dentist],122,0.0042966823976896525,psic,rev5,,,exact,,,category,medical and dental practice activities,862,Medical and dental practice activities,,,862|86210|8621|8622|86229,"Medical and dental practice activities || Public medical and dental practice activities || Public medical and dental practice activities || Private medical and dental practice activities || Private medical and dental practice activities, n.e.c.",1.000000|0.888677|0.888677|0.882239|0.856952,1.000000,semantic:fsq:medical_practice;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Business and Professional Services > Health and Beauty Service > Spa],122,0.0042966823976896525,psic,rev5,,,exact,,,category,hairdressing beauty treatment day spa activities,962,"Hairdressing, beauty treatment, day spa and similar activities",SUBTREE,962,962|9622|96220|9621|96211,"Hairdressing, beauty treatment, day spa and similar activities || Beauty care and other beauty treatment activities || Beauty care and other beauty treatment activities || Hairdressing and barber activities || Hairdressing activities, other than barber activities",0.860616|0.466881|0.466881|0.296729|0.262443,0.860616,semantic:fsq:beauty;retrieval:strong_separated_hit,REVIEW_REQUIRED
overture,hospital,122,0.0042966823976896525,psic,rev5,,,exact,,,category,hospital activities,861,Hospital activities,SUBTREE,861,861|8611|8612|86129|86111,"Hospital activities || Public hospital activities || Private hospital activities || Private hospital activities, n.e.c. || Public general hospital activities",1.000000|0.759486|0.757450|0.723632|0.642941,1.000000,semantic:overture:hospital;retrieval:strong_separated_hit,REVIEW_REQUIRED
overture,bank_or_credit_union,121,0.004261463689511869,psic,rev5,,,exact,,,category,banking and credit cooperative activities,64,"Financial Service Activities, except Insurance and Pension Funding",SUBTREE,64125,64125|64133|6412|64129|6495,"Cooperative banking || Activities of credit cooperatives || Other banking || Other banking, n.e.c. || Other credit granting activities",0.651683|0.445386|0.340724|0.298899|0.287201,0.651683,semantic:overture:bank_or_credit_union;retrieval:strong_separated_hit,REVIEW_REQUIRED
fsq,[Retail > Food and Beverage Retail],120,0.004226244981334085,psic,rev5,,,exact,,,category,retail sale Food and Beverage Retail,47,Retail Trade,,,4721|4722|47219|472|47761,"Retail sale of food || Retail sale of beverages || Retail sale of food, n.e.c. || Retail sale of food, beverages and tobacco || Retail sale of pet",0.579666|0.490565|0.486165|0.436121|0.375210,0.579666,semantic:fsq:retail;retrieval:candidates,REVIEW_CANDIDATES
overture,bar,118,0.004155807564978516,psic,rev5,,,exact,,,category,beverage serving activities,563,Beverage serving activities,,,563|5630|56309|56304|56303,"Beverage serving activities || Beverage serving activities || Beverage serving activities, n.e.c. || Activities of beverage stands, kiosks and counters || Activities of tea shops",1.000000|1.000000|0.952039|0.245007|0.074229,1.000000,semantic:overture:bar;retrieval:candidates,REVIEW_CANDIDATES
overture,gas_station,116,0.004085370148622949,psic,rev5,,,exact,,,category,retail sale of automotive fuel,473,Retail sale of automotive fuel,,,47300|4730|473,Retail sale of automotive fuel || Retail sale of automotive fuel || Retail sale of automotive fuel,1.000000|1.000000|1.000000,1.000000,semantic:overture:gas_station;retrieval:candidates,REVIEW_CANDIDATES
overture,automotive_repair,115,0.004050151440445165,psic,rev5,,,exact,,,category,repair and maintenance of motor vehicles,953,Repair and maintenance of motor vehicles and motorcycles,,,9531|95319|95311|953|9532,"Repair and maintenance of motor vehicles || Repair and maintenance of motor vehicles, n.e.c. || General repair and maintenance of motor vehicles || Repair and maintenance of motor vehicles and motorcycles || Repair and maintenance of motorcycles",1.000000|0.960909|0.852403|0.839764|0.648911,1.000000,semantic:overture:automotive_repair;retrieval:candidates,REVIEW_CANDIDATES
osm,amenity=townhall,111,0.003909276607734029,psic,rev5,,,exact,,,category,general public administration activities,84,Public Administration and Defense; Compulsory Social Security,,,8411|84119|84113|84112|84,"General public administration activities || General public administration activities, n.e.c. || Public administration, local government || Public administration, regional government || Public Administration and Defense; Compulsory Social Security",1.000000|0.970994|0.430826|0.425038|0.356934,1.000000,semantic:osm:amenity=townhall;retrieval:candidates,REVIEW_CANDIDATES
overture,printing_service,110,0.0038740578995562444,psic,rev5,,,exact,,,category,printing and service activities related to printing,181,Printing and service activities related to printing,,,181|1812|18110|1811|18121,Printing and service activities related to printing || Service activities related to printing || Printing || Printing || Pre-press service activities,1.000000|0.893199|0.608565|0.608565|0.156405,1.000000,semantic:overture:printing_service;retrieval:candidates,REVIEW_CANDIDATES
overture,social_or_community_service,106,0.003733183066845108,psic,rev5,,,exact,,,category,social or community service,,,,,96906|T|88|8890|889,"Social escort service activities, excluding tourist guides || Other Service Activities || Social Work Activities Without Accommodation || Other social work activities without accommodation || Other social work activities without accommodation",0.205953|0.196949|0.188948|0.178939|0.178939,0.205953,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Dining and Drinking > Restaurant > Fast Food Restaurant],104,0.00366274565048954,psic,rev5,,,exact,,,category,restaurants and mobile food service activities,561,Restaurants and mobile food service activities,,,561|5610|56109|56101|56103,"Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Full-service restaurants activities || Activities of buffet restaurants",1.000000|1.000000|0.975297|0.355586|0.327040,1.000000,semantic:fsq:restaurant;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Travel and Transportation > Fuel Station],103,0.003627526942311756,psic,rev5,,,exact,,,category,retail sale of automotive fuel,473,Retail sale of automotive fuel,,,47300|4730|473,Retail sale of automotive fuel || Retail sale of automotive fuel || Retail sale of automotive fuel,1.000000|1.000000|1.000000,1.000000,semantic:fsq:fuel;retrieval:candidates,REVIEW_CANDIDATES
osm,shop=bakery,101,0.0035570895259561877,psic,rev5,,,exact,,,category,retail sale bakery products,47,Retail Trade,SUBTREE,47214,47214|4721|47217|47761|47219,"Retail sale of bakery products || Retail sale of food || Retail sale of salt || Retail sale of pet || Retail sale of food, n.e.c.",0.892837|0.360571|0.339736|0.334666|0.324423,0.892837,semantic:osm:shop=bakery;retrieval:strong_separated_hit,REVIEW_REQUIRED
fsq,[Retail > Miscellaneous Store],99,0.00348665210960062,psic,rev5,,,exact,,,category,retail sale Miscellaneous Store,47,Retail Trade,,,4721|47217|47219|4751|47401,"Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of textiles || Retail sale of computers",0.372221|0.347313|0.345689|0.343555|0.341399,0.372221,semantic:fsq:retail;retrieval:candidates,REVIEW_CANDIDATES
overture,travel_service,99,0.00348665210960062,psic,rev5,,,exact,,,category,travel agency and other travel related activities,79,"Travel Agency, Tour Operator, and Other Travel Related Activities",,,799|7990|79909|79|7911,"Other travel related activities || Other travel related activities || Other travel related activities, n.e.c. || Travel Agency, Tour Operator, and Other Travel Related Activities || Travel agency activities",0.818905|0.818905|0.780757|0.750007|0.695278,0.818905,semantic:overture:travel_service;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Travel and Transportation],98,0.003451433401422836,psic,rev5,,,exact,,,category,Travel and Transportation,,,,,7911|79110|522|H|7990,Travel agency activities || Travel agency activities || Support activities for transportation || Transportation and Storage || Other travel related activities,0.404640|0.404640|0.396813|0.390397|0.385742,0.404640,semantic:raw_category;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Dining and Drinking > Restaurant > Pizzeria],97,0.003416214693245052,psic,rev5,,,exact,,,category,restaurants and mobile food service activities,561,Restaurants and mobile food service activities,,,561|5610|56109|56101|56103,"Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Full-service restaurants activities || Activities of buffet restaurants",1.000000|1.000000|0.975297|0.355586|0.327040,1.000000,semantic:fsq:restaurant;retrieval:candidates,REVIEW_CANDIDATES
overture,health_care,97,0.003416214693245052,psic,rev5,,,exact,,,category,human health activities,86,Human Health Activities,,,86|869|8699|86999|8691,"Human Health Activities || Other human health activities || Other human health activities n.e.c. || All other human health activities, n.e.c. || Intermediation service activities for medical, dental, and other human health services",1.000000|0.910895|0.886172|0.781951|0.439607,1.000000,semantic:overture:health_care;retrieval:candidates,REVIEW_CANDIDATES
overture,filipino_restaurant,95,0.003345777276889484,psic,rev5,,,exact,,,category,restaurants and mobile food service activities,561,Restaurants and mobile food service activities,,,561|5610|56109|56101|56103,"Restaurants and mobile food service activities || Restaurants and mobile food service activities || Restaurants and mobile food service activities, n.e.c. || Full-service restaurants activities || Activities of buffet restaurants",1.000000|1.000000|0.975297|0.355586|0.327040,1.000000,semantic:overture:filipino_restaurant;retrieval:candidates,REVIEW_CANDIDATES
overture,gym,93,0.0032753398605339158,psic,rev5,,,exact,,,category,operation of sports facilities fitness centers,931,Sports activities,,,93111|9311|93119|93120|9312,"Operation of fitness centers || Operation of sports facilities || Operation of sports facilities, n.e.c. || Activities of sports clubs || Activities of sports clubs",0.719793|0.718744|0.689795|0.238465|0.238465,0.719793,semantic:overture:gym;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Retail > Computers and Electronics Retail > Electronics Store],92,0.0032401211523561315,psic,rev5,,,exact,,,category,retail sale Electronics Store,47,Retail Trade,,,4721|47217|47219|47761|4751,"Retail sale of food || Retail sale of salt || Retail sale of food, n.e.c. || Retail sale of pet || Retail sale of textiles",0.396610|0.371202|0.364747|0.364462|0.362813,0.396610,semantic:fsq:retail;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Retail > Hardware Store],92,0.0032401211523561315,psic,rev5,,,exact,,,category,retail sale hardware building materials,4752,"Retail sale of hardware, building materials, paints and glass",,,4752|47529|47521|47525|47523,"Retail sale of hardware, building materials, paints and glass || Retail sale of hardware, building materials, paints and glass, n.e.c. || Retail sale of hardware and electrical materials and supplies || Retail sale of masonry and other construction materials and supplies || Retail sale of lumber",0.703216|0.688386|0.462000|0.261685|0.223859,0.703216,semantic:fsq:retail_hardware;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Community and Government > Education > College and University > College Academic Building],91,0.0032049024441783477,psic,rev5,,,exact,,,category,education activities tertiary primary secondary education,854,Tertiary education,,,854|8540|85402|85401,Tertiary education || Tertiary education || Private tertiary education || Public tertiary education,0.622696|0.622696|0.502477|0.499774,0.622696,semantic:fsq:education;retrieval:candidates,REVIEW_CANDIDATES
fsq,[Dining and Drinking > Snack Place],91,0.0032049024441783477,psic,rev5,,,exact,,,category,food and beverage service activities,56,Food and Beverage Service Activities,SUBTREE,56,56|5640|56400|564|56290,Food and Beverage Service Activities || Intermediation service activities for food and beverage services activities || Intermediation service activities for food and beverage services activities || Intermediation service activities for food and beverage services activities || Other food service activities,1.000000|0.669798|0.669798|0.669798|0.442780,1.000000,semantic:fsq:dining;retrieval:strong_separated_hit,REVIEW_REQUIRED
